Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	V1_IV	V2_IV	
1109	2020-05-04 08:09:36	1109	1	0.660000	TEMPESTX_20200501_SALT		2.6	-0.537	
1110	2020-05-04 08:13:09	1110	2	3.310000	TEMPESTX_20200501_SALT		2.9	-0.537	
1111	2020-05-04 08:16:39	1111	3	-0.440000	TEMPESTX_20200501_SALT		2.9	-0.537	
1112	2020-05-04 08:20:10	1112	4	0.820000	TEMPESTX_20200501_SALT		2.7	-0.537	
1113	2020-05-04 08:23:41	1113	1	2.390000	TEMPESTX_20200501_SALT		2.6	-0.537	
1114	2020-05-04 08:27:12	1114	2	1.690000	TEMPESTX_20200501_SALT		2.9	-0.537	
1115	2020-05-04 08:30:43	1115	3	0.360000	TEMPESTX_20200501_SALT		2.9	-0.537	
1116	2020-05-04 08:34:13	1116	4	0.760000	TEMPESTX_20200501_SALT		2.7	-0.537	
1117	2020-05-04 08:37:48	1117	1	1.850000	TEMPESTX_20200501_SALT		2.6	-0.537	
1118	2020-05-04 08:41:21	1118	2	1.750000	TEMPESTX_20200501_SALT		2.9	-0.537	
1119	2020-05-04 08:44:52	1119	3	0.390000	TEMPESTX_20200501_SALT		2.9	-0.537	
1120	2020-05-04 08:48:23	1120	4	0.790000	TEMPESTX_20200501_SALT		2.7	-0.537	
1121	2020-05-04 08:51:58	1121	1	1.100000	TEMPESTX_20200501_SALT		2.6	-0.537	
1122	2020-05-04 08:55:27	1122	2	1.500000	TEMPESTX_20200501_SALT		2.9	-0.537	
1123	2020-05-04 08:58:57	1123	3	2.420000	TEMPESTX_20200501_SALT		2.9	-0.537	
1124	2020-05-04 09:02:30	1124	4	0.790000	TEMPESTX_20200501_SALT		2.7	-0.537	
1125	2020-05-04 09:06:05	1125	1	1.190000	TEMPESTX_20200501_SALT		2.6	-0.537	
1126	2020-05-04 09:09:36	1126	2	1.950000	TEMPESTX_20200501_SALT		2.9	-0.537	
1127	2020-05-04 09:13:09	1127	3	0.370000	TEMPESTX_20200501_SALT		2.9	-0.537	
1128	2020-05-04 09:16:40	1128	4	0.800000	TEMPESTX_20200501_SALT		2.7	-0.537	
1129	2020-05-04 09:20:11	1129	1		TEMPESTX_20200501_SALT		2.6	-0.537	
1130	2020-05-04 09:23:42	1130	2	1.340000	TEMPESTX_20200501_SALT		2.9	-0.537	
1131	2020-05-04 09:27:11	1131	3	2.310000	TEMPESTX_20200501_SALT		2.9	-0.537	
1132	2020-05-04 09:30:43	1132	4	0.870000	TEMPESTX_20200501_SALT		2.7	-0.537	
1133	2020-05-04 09:34:18	1133	1	0.610000	TEMPESTX_20200501_SALT		2.6	-0.537	
1134	2020-05-04 09:37:50	1134	2	1.350000	TEMPESTX_20200501_SALT		2.9	-0.538	
1135	2020-05-04 09:41:20	1135	3	0.680000	TEMPESTX_20200501_SALT		2.9	-0.537	
1136	2020-05-04 09:44:51	1136	4	0.860000	TEMPESTX_20200501_SALT		2.7	-0.537	
1137	2020-05-04 09:48:26	1137	1	0.500000	TEMPESTX_20200501_SALT		2.6	-0.537	
1138	2020-05-04 09:51:57	1138	2	1.700000	TEMPESTX_20200501_SALT		2.9	-0.537	
1139	2020-05-04 09:55:29	1139	3	0.840000	TEMPESTX_20200501_SALT		2.9	-0.538	
1140	2020-05-04 09:59:00	1140	4	0.850000	TEMPESTX_20200501_SALT		2.7	-0.538	
1141	2020-05-04 10:02:35	1141	1	2.880000	TEMPESTX_20200501_SALT		2.6	-0.537	
1142	2020-05-04 10:06:08	1142	2	1.500000	TEMPESTX_20200501_SALT		2.9	-0.538	
1143	2020-05-04 10:09:38	1143	3	0.140000	TEMPESTX_20200501_SALT		2.9	-0.538	
1144	2020-05-04 10:13:10	1144	4	0.850000	TEMPESTX_20200501_SALT		2.7	-0.538	
1145	2020-05-04 10:16:45	1145	1	0.380000	TEMPESTX_20200501_SALT		2.6	-0.538	
1146	2020-05-04 10:20:15	1146	2	1.410000	TEMPESTX_20200501_SALT		2.9	-0.538	
1147	2020-05-04 10:23:46	1147	3	0.530000	TEMPESTX_20200501_SALT		2.9	-0.538	
1148	2020-05-04 10:27:17	1148	4	0.810000	TEMPESTX_20200501_SALT		2.7	-0.538	
1149	2020-05-04 10:30:52	1149	1	1.820000	TEMPESTX_20200501_SALT		2.638	-0.538	
1150	2020-05-04 10:34:24	1150	2	1.230000	TEMPESTX_20200501_SALT		2.9	-0.538	
1151	2020-05-04 10:37:53	1151	3	0.700000	TEMPESTX_20200501_SALT		2.9	-0.538	
1152	2020-05-04 10:41:24	1152	4	0.850000	TEMPESTX_20200501_SALT		2.7	-0.538	
1153	2020-05-04 10:44:55	1153	1	0.690000	TEMPESTX_20200501_SALT		2.704	-0.538	
1154	2020-05-04 10:48:28	1154	2	1.200000	TEMPESTX_20200501_SALT		2.9	-0.538	
1155	2020-05-04 10:51:57	1155	3	0.790000	TEMPESTX_20200501_SALT		2.9	-0.538	
1156	2020-05-04 10:55:28	1156	4	0.810000	TEMPESTX_20200501_SALT		2.7	-0.538	
1157	2020-05-04 10:59:03	1157	1	2.040000	TEMPESTX_20200501_SALT		2.7	-0.538	
1158	2020-05-04 11:02:36	1158	2	1.160000	TEMPESTX_20200501_SALT		2.9	-0.538	
1159	2020-05-04 11:06:09	1159	3	0.500000	TEMPESTX_20200501_SALT		2.9	-0.538	
1160	2020-05-04 11:09:43	1160	4	1.190000	TEMPESTX_20200501_SALT		2.7	-0.538	
1161	2020-05-04 11:13:16	1161	1	1.130000	TEMPESTX_20200501_SALT		2.7	-0.538	
1162	2020-05-04 11:16:45	1162	2	1.250000	TEMPESTX_20200501_SALT		2.9	-0.538	
1163	2020-05-04 11:20:14	1163	3	0.500000	TEMPESTX_20200501_SALT		2.9	-0.538	
1164	2020-05-04 11:23:44	1164	4	0.940000	TEMPESTX_20200501_SALT		2.7	-0.538	
1165	2020-05-04 11:27:19	1165	1	2.450000	TEMPESTX_20200501_SALT		2.7	-0.538	
1166	2020-05-04 11:30:49	1166	2	1.210000	TEMPESTX_20200501_SALT		2.9	-0.538	
1167	2020-05-04 11:34:18	1167	3	0.760000	TEMPESTX_20200501_SALT		2.9	-0.538	
1168	2020-05-04 11:37:49	1168	4	0.780000	TEMPESTX_20200501_SALT		2.7	-0.538	
1169	2020-05-04 11:41:24	1169	1	2.710000	TEMPESTX_20200501_SALT		2.7	-0.538	
1170	2020-05-04 11:44:56	1170	2	1.540000	TEMPESTX_20200501_SALT		2.9	380532	
1171	2020-05-04 11:48:26	1171	3	0.560000	TEMPESTX_20200501_SALT		2.9	-0.538	
1172	2020-05-04 11:51:56	1172	4	0.980000	TEMPESTX_20200501_SALT		2.718	-0.538	
1173	2020-05-04 11:55:31	1173	1	1.240000	TEMPESTX_20200501_SALT		2.7	-0.538	
1174	2020-05-04 11:59:02	1174	2	1.330000	TEMPESTX_20200501_SALT		2.9	-0.538	
1175	2020-05-04 12:02:31	1175	3	0.690000	TEMPESTX_20200501_SALT		2.9	451882	
1176	2020-05-04 12:06:01	1176	4	1.160000	TEMPESTX_20200501_SALT		2.765	-0.538	
1177	2020-05-04 12:09:32	1177	1	2.110000	TEMPESTX_20200501_SALT		2.7	-0.538	
1178	2020-05-04 12:13:01	1178	2	1.390000	TEMPESTX_20200501_SALT		2.9	-0.538	
1179	2020-05-04 12:16:30	1179	3	0.410000	TEMPESTX_20200501_SALT		2.9	-0.538	
1180	2020-05-04 12:20:01	1180	4	0.910000	TEMPESTX_20200501_SALT		2.791	-0.538	
1181	2020-05-04 12:23:36	1181	1	4.880000	TEMPESTX_20200501_SALT		2.7	-0.538	
1182	2020-05-04 12:27:07	1182	2	1.970000	TEMPESTX_20200501_SALT		2.9	-0.538	
1183	2020-05-04 12:30:39	1183	3	0.770000	TEMPESTX_20200501_SALT		2.9	-0.538	
1184	2020-05-04 12:34:10	1184	4	1.070000	TEMPESTX_20200501_SALT		2.787	-47579.1	
1185	2020-05-04 12:37:41	1185	1	3.980000	TEMPESTX_20200501_SALT		2.7	-0.538	
1186	2020-05-04 12:41:10	1186	2	1.260000	TEMPESTX_20200501_SALT		2.9	-0.538	
1187	2020-05-04 12:44:43	1187	3	0.490000	TEMPESTX_20200501_SALT		2.9	-0.538	
1188	2020-05-04 12:48:17	1188	4	0.930000	TEMPESTX_20200501_SALT		2.8	-0.538	
1189	2020-05-04 12:51:52	1189	1	3.150000	TEMPESTX_20200501_SALT		2.7	-0.538	
1190	2020-05-04 12:55:23	1190	2	1.310000	TEMPESTX_20200501_SALT		2.9	-0.538	
1191	2020-05-04 12:58:52	1191	3	0.600000	TEMPESTX_20200501_SALT		2.9	-0.538	
1192	2020-05-04 13:02:22	1192	4	1.230000	TEMPESTX_20200501_SALT		2.8	-0.538	
1193	2020-05-04 13:05:53	1193	1	7.160000	TEMPESTX_20200501_SALT		2.7	-0.538	
1194	2020-05-04 13:09:24	1194	2	1.720000	TEMPESTX_20200501_SALT		2.9	-0.538	
1195	2020-05-04 13:12:55	1195	3	0.650000	TEMPESTX_20200501_SALT		2.9	-0.538	
1196	2020-05-04 13:16:27	1196	4	1.080000	TEMPESTX_20200501_SALT		2.8	-118917	
1197	2020-05-04 13:20:02	1197	1	2.380000	TEMPESTX_20200501_SALT		2.7	-0.538	
1198	2020-05-04 13:23:31	1198	2	1.590000	TEMPESTX_20200501_SALT		2.9	-0.538	
1199	2020-05-04 13:27:00	1199	3	0.580000	TEMPESTX_20200501_SALT		2.9	-0.538	
1200	2020-05-04 13:30:30	1200	4	1.390000	TEMPESTX_20200501_SALT		2.8	-0.538	
1201	2020-05-04 13:34:01	1201	1	4.830000	TEMPESTX_20200501_SALT		2.7	-0.538	
1202	2020-05-04 13:37:34	1202	2	1.810000	TEMPESTX_20200501_SALT		2.9	-0.538	
1203	2020-05-04 13:41:03	1203	3	0.490000	TEMPESTX_20200501_SALT		2.9	-0.538	
1204	2020-05-04 13:44:36	1204	4	1.650000	TEMPESTX_20200501_SALT		2.8	-0.538	
1205	2020-05-04 13:48:10	1205	1	6.240000	TEMPESTX_20200501_SALT		2.7	-0.538	
1206	2020-05-04 13:51:42	1206	2	1.830000	TEMPESTX_20200501_SALT		2.9	-0.538	
1207	2020-05-04 13:55:11	1207	3	1.080000	TEMPESTX_20200501_SALT		2.9	-0.538	
1208	2020-05-04 13:58:41	1208	4	1.110000	TEMPESTX_20200501_SALT		2.8	-0.538	
1209	2020-05-04 14:02:12	1209	1	0.940000	TEMPESTX_20200501_SALT		2.7	-0.538	
1210	2020-05-04 14:05:44	1210	2	1.650000	TEMPESTX_20200501_SALT		2.9	-0.538	
1211	2020-05-04 14:09:13	1211	3	1.160000	TEMPESTX_20200501_SALT		2.9	-0.538	
1212	2020-05-04 14:12:43	1212	4	1.060000	TEMPESTX_20200501_SALT		2.8	-0.538	
1213	2020-05-04 14:16:18	1213	1	5.270000	TEMPESTX_20200501_SALT		2.7	-0.538	
1214	2020-05-04 14:19:50	1214	2	1.590000	TEMPESTX_20200501_SALT		2.9	-0.538	
1215	2020-05-04 14:23:19	1215	3	0.410000	TEMPESTX_20200501_SALT		2.9	-47567.1	
1216	2020-05-04 14:26:49	1216	4	1.080000	TEMPESTX_20200501_SALT		2.8	-0.538	
1217	2020-05-04 14:30:24	1217	1	2.910000	TEMPESTX_20200501_SALT		2.7	-0.538	
1218	2020-05-04 14:33:53	1218	2	1.670000	TEMPESTX_20200501_SALT		2.9	-0.538	
1219	2020-05-04 14:37:22	1219	3	0.450000	TEMPESTX_20200501_SALT		2.9	-0.538	
1220	2020-05-04 14:40:51	1220	4	1.170000	TEMPESTX_20200501_SALT		2.8	-0.539	
1221	2020-05-04 14:44:26	1221	1	4.110000	TEMPESTX_20200501_SALT		2.7	-0.539	
1222	2020-05-04 14:47:55	1222	2	1.900000	TEMPESTX_20200501_SALT		2.9	-0.539	
1223	2020-05-04 14:51:24	1223	3	1.140000	TEMPESTX_20200501_SALT		2.9	-0.539	
1224	2020-05-04 14:54:53	1224	4	1.210000	TEMPESTX_20200501_SALT		2.8	-0.539	
1225	2020-05-04 14:58:24	1225	1	3.020000	TEMPESTX_20200501_SALT		2.7	-0.539	
1226	2020-05-04 15:01:54	1226	2	1.860000	TEMPESTX_20200501_SALT		2.9	-0.539	
1227	2020-05-04 15:05:24	1227	3	0.720000	TEMPESTX_20200501_SALT		2.9	-0.539	
1228	2020-05-04 15:08:57	1228	4	1.080000	TEMPESTX_20200501_SALT		2.8	-0.538	
1229	2020-05-04 15:12:27	1229	1	2.390000	TEMPESTX_20200501_SALT		2.7	-0.539	
1230	2020-05-04 15:15:55	1230	2	1.730000	TEMPESTX_20200501_SALT		2.9	-0.539	
1231	2020-05-04 15:19:24	1231	3	0.720000	TEMPESTX_20200501_SALT		2.9	-0.539	
1232	2020-05-04 15:22:57	1232	4	1.860000	TEMPESTX_20200501_SALT		2.8	-0.539	
1233	2020-05-04 15:26:30	1233	1	4.100000	TEMPESTX_20200501_SALT		2.7	-0.539	
1234	2020-05-04 15:30:00	1234	2	1.790000	TEMPESTX_20200501_SALT		2.9	-0.539	
1235	2020-05-04 15:33:30	1235	3	0.780000	TEMPESTX_20200501_SALT		2.9	-0.539	
1236	2020-05-04 15:36:59	1236	4	1.880000	TEMPESTX_20200501_SALT		2.8	-0.539	
1237	2020-05-04 15:40:32	1237	1	3.170000	TEMPESTX_20200501_SALT		2.7	-0.539	
1238	2020-05-04 15:44:02	1238	2	1.590000	TEMPESTX_20200501_SALT		2.9	-0.538	
1239	2020-05-04 15:47:31	1239	3	0.610000	TEMPESTX_20200501_SALT		2.9	-0.539	
1240	2020-05-04 15:51:01	1240	4	1.170000	TEMPESTX_20200501_SALT		2.8	-0.538	
1241	2020-05-04 15:54:34	1241	1	3.860000	TEMPESTX_20200501_SALT		2.7	-0.538	
1242	2020-05-04 15:58:05	1242	2	1.950000	TEMPESTX_20200501_SALT		2.9	-0.538	
1243	2020-05-04 16:01:35	1243	3	0.610000	TEMPESTX_20200501_SALT		2.9	-0.539	
1244	2020-05-04 16:05:05	1244	4	1.580000	TEMPESTX_20200501_SALT		2.8	-0.539	
1245	2020-05-04 16:08:36	1245	1	1.380000	TEMPESTX_20200501_SALT		2.7	-0.539	
1246	2020-05-04 16:12:08	1246	2	1.330000	TEMPESTX_20200501_SALT		2.9	-0.539	
1247	2020-05-04 16:15:41	1247	3	0.580000	TEMPESTX_20200501_SALT		2.9	-0.538	
1248	2020-05-04 16:19:10	1248	4	1.280000	TEMPESTX_20200501_SALT		2.8	-0.539	
1249	2020-05-04 16:22:42	1249	1	3.110000	TEMPESTX_20200501_SALT		2.7	-0.539	
1250	2020-05-04 16:26:12	1250	2	1.740000	TEMPESTX_20200501_SALT		2.9	-0.539	
1251	2020-05-04 16:29:42	1251	3	0.570000	TEMPESTX_20200501_SALT		2.9	-0.538	
1252	2020-05-04 16:33:11	1252	4	1.200000	TEMPESTX_20200501_SALT		2.8	-0.539	
1253	2020-05-04 16:36:42	1253	1	3.800000	TEMPESTX_20200501_SALT		2.7	-0.539	
1254	2020-05-04 16:40:11	1254	2	1.510000	TEMPESTX_20200501_SALT		2.9	-0.538	
1255	2020-05-04 16:43:40	1255	3	1.320000	TEMPESTX_20200501_SALT		2.929	-0.538	
1256	2020-05-04 16:47:12	1256	4	1.150000	TEMPESTX_20200501_SALT		2.8	-0.538	
1257	2020-05-04 16:50:43	1257	1	2.630000	TEMPESTX_20200501_SALT		2.7	-0.539	
1258	2020-05-04 16:54:12	1258	2	1.510000	TEMPESTX_20200501_SALT		2.9	-0.539	
1259	2020-05-04 16:57:41	1259	3	0.820000	TEMPESTX_20200501_SALT		2.953	-0.539	
1260	2020-05-04 17:01:10	1260	4	1.000000	TEMPESTX_20200501_SALT		2.8	-0.539	
1261	2020-05-04 17:04:45	1261	1	4.100000	TEMPESTX_20200501_SALT		2.7	-0.539	
1262	2020-05-04 17:08:14	1262	2	1.700000	TEMPESTX_20200501_SALT		2.9	-0.538	
1263	2020-05-04 17:11:43	1263	3	0.620000	TEMPESTX_20200501_SALT		3	-0.539	
1264	2020-05-04 17:15:15	1264	4	1.470000	TEMPESTX_20200501_SALT		2.8	-0.538	
1265	2020-05-04 17:18:48	1265	1	2.900000	TEMPESTX_20200501_SALT		2.7	-0.539	
1266	2020-05-04 17:22:17	1266	2	2.230000	TEMPESTX_20200501_SALT		2.9	-0.539	
1267	2020-05-04 17:25:48	1267	3	0.750000	TEMPESTX_20200501_SALT		3	-0.538	
1268	2020-05-04 17:29:17	1268	4	1.040000	TEMPESTX_20200501_SALT		2.8	-0.539	
1269	2020-05-04 17:32:52	1269	1	4.660000	TEMPESTX_20200501_SALT		2.7	-0.539	
1270	2020-05-04 17:36:21	1270	2	1.980000	TEMPESTX_20200501_SALT		2.9	-0.539	
1271	2020-05-04 17:39:50	1271	3	0.930000	TEMPESTX_20200501_SALT		3	-0.538	
1272	2020-05-04 17:43:23	1272	4	1.120000	TEMPESTX_20200501_SALT		2.8	-0.538	
1273	2020-05-04 17:46:54	1273	1	3.790000	TEMPESTX_20200501_SALT		2.753	309182	
1274	2020-05-04 17:50:22	1274	2	1.970000	TEMPESTX_20200501_SALT		2.965	-0.539	
1275	2020-05-04 17:53:53	1275	3	1.110000	TEMPESTX_20200501_SALT		3	-0.539	
1276	2020-05-04 17:57:23	1276	4	1.190000	TEMPESTX_20200501_SALT		2.8	-0.539	
1277	2020-05-04 18:00:54	1277	1	3.700000	TEMPESTX_20200501_SALT		2.8	-0.539	
1278	2020-05-04 18:04:25	1278	2	1.740000	TEMPESTX_20200501_SALT		3	-0.538	
1279	2020-05-04 18:07:54	1279	3	0.840000	TEMPESTX_20200501_SALT		3	-0.538	
1280	2020-05-04 18:11:23	1280	4	1.020000	TEMPESTX_20200501_SALT		2.8	-0.538	
1281	2020-05-04 18:14:54	1281	1	4.040000	TEMPESTX_20200501_SALT		2.8	-0.538	
1282	2020-05-04 18:18:23	1282	2	1.830000	TEMPESTX_20200501_SALT		2.965	-0.538	
1283	2020-05-04 18:21:53	1283	3	0.790000	TEMPESTX_20200501_SALT		3	-0.538	
1284	2020-05-04 18:25:23	1284	4	1.180000	TEMPESTX_20200501_SALT		2.8	-0.538	
1285	2020-05-04 18:28:58	1285	1	3.530000	TEMPESTX_20200501_SALT		2.8	-0.538	
1286	2020-05-04 18:32:28	1286	2	1.820000	TEMPESTX_20200501_SALT		3	-0.538	
1287	2020-05-04 18:35:57	1287	3	0.600000	TEMPESTX_20200501_SALT		3	-0.538	
1288	2020-05-04 18:39:30	1288	4	1.220000	TEMPESTX_20200501_SALT		2.8	-0.538	
1289	2020-05-04 18:43:00	1289	1	2.590000	TEMPESTX_20200501_SALT		2.8	-0.538	
1290	2020-05-04 18:46:30	1290	2	2.320000	TEMPESTX_20200501_SALT		3	-0.538	
1291	2020-05-04 18:50:02	1291	3	0.020000	TEMPESTX_20200501_SALT		3	-0.538	
1292	2020-05-04 18:53:35	1292	4	1.240000	TEMPESTX_20200501_SALT		2.776	-0.538	
1293	2020-05-04 18:57:06	1293	1	3.650000	TEMPESTX_20200501_SALT		2.7	-0.538	
1294	2020-05-04 19:00:36	1294	2	2.300000	TEMPESTX_20200501_SALT		2.9	-0.537	
1295	2020-05-04 19:04:08	1295	3	1.620000	TEMPESTX_20200501_SALT		2.9	-0.537	
1296	2020-05-04 19:07:41	1296	4	1.040000	TEMPESTX_20200501_SALT		2.7	-0.537	
1297	2020-05-04 19:11:16	1297	1	4.780000	TEMPESTX_20200501_SALT		2.618	-0.537	
1298	2020-05-04 19:14:49	1298	2	2.300000	TEMPESTX_20200501_SALT		2.8	-0.537	
1299	2020-05-04 19:18:19	1299	3	0.710000	TEMPESTX_20200501_SALT		2.865	-0.537	
1300	2020-05-04 19:21:49	1300	4	1.020000	TEMPESTX_20200501_SALT		2.7	-0.537	
1301	2020-05-04 19:25:24	1301	1	2.230000	TEMPESTX_20200501_SALT		2.591	-0.537	
1302	2020-05-04 19:28:53	1302	2	2.240000	TEMPESTX_20200501_SALT		2.8	-0.537	
1303	2020-05-04 19:32:25	1303	3	0.880000	TEMPESTX_20200501_SALT		2.9	-0.537	
1304	2020-05-04 19:35:55	1304	4	1.270000	TEMPESTX_20200501_SALT		2.7	-0.537	
1305	2020-05-04 19:39:26	1305	1	7.750000	TEMPESTX_20200501_SALT		2.6	-0.537	
1306	2020-05-04 19:42:58	1306	2	2.410000	TEMPESTX_20200501_SALT		2.8	-0.537	
1307	2020-05-04 19:46:32	1307	3	0.810000	TEMPESTX_20200501_SALT		2.9	-0.537	
1308	2020-05-04 19:50:03	1308	4	1.080000	TEMPESTX_20200501_SALT		2.7	-0.537	
1309	2020-05-04 19:53:34	1309	1	3.430000	TEMPESTX_20200501_SALT		2.6	-0.537	
1310	2020-05-04 19:57:07	1310	2	2.570000	TEMPESTX_20200501_SALT		2.8	-0.537	
1311	2020-05-04 20:00:39	1311	3	1.480000	TEMPESTX_20200501_SALT		2.9	-0.537	
1312	2020-05-04 20:04:14	1312	4	1.260000	TEMPESTX_20200501_SALT		2.7	-0.537	
1313	2020-05-04 20:07:44	1313	1	7.050000	TEMPESTX_20200501_SALT		2.6	-0.537	
1314	2020-05-04 20:11:16	1314	2	2.580000	TEMPESTX_20200501_SALT		2.8	-0.537	
1315	2020-05-04 20:14:48	1315	3	1.430000	TEMPESTX_20200501_SALT		2.9	-0.537	
1316	2020-05-04 20:18:19	1316	4	1.300000	TEMPESTX_20200501_SALT		2.7	-0.537	
1317	2020-05-04 20:21:50	1317	1	8.570000	TEMPESTX_20200501_SALT		2.6	-0.537	
1318	2020-05-04 20:25:22	1318	2	2.320000	TEMPESTX_20200501_SALT		2.8	-0.537	
1319	2020-05-04 20:28:53	1319	3	0.620000	TEMPESTX_20200501_SALT		2.9	-0.537	
1320	2020-05-04 20:32:28	1320	4	1.100000	TEMPESTX_20200501_SALT		2.7	-0.537	
1321	2020-05-04 20:36:03	1321	1	3.910000	TEMPESTX_20200501_SALT		2.6	-0.537	
1322	2020-05-04 20:39:33	1322	2	2.580000	TEMPESTX_20200501_SALT		2.8	-0.537	
1323	2020-05-04 20:43:07	1323	3	0.630000	TEMPESTX_20200501_SALT		2.9	-0.537	
1324	2020-05-04 20:46:37	1324	4	1.230000	TEMPESTX_20200501_SALT		2.7	-0.536	
1325	2020-05-04 20:50:08	1325	1	3.730000	TEMPESTX_20200501_SALT		2.6	-0.537	
1326	2020-05-04 20:53:40	1326	2	2.680000	TEMPESTX_20200501_SALT		2.8	-0.537	
1327	2020-05-04 20:57:14	1327	3	1.110000	TEMPESTX_20200501_SALT		2.9	-0.536	
1328	2020-05-04 21:00:45	1328	4	1.110000	TEMPESTX_20200501_SALT		2.7	-0.537	
1329	2020-05-04 21:04:16	1329	1	5.120000	TEMPESTX_20200501_SALT		2.6	-0.536	
1330	2020-05-04 21:07:46	1330	2	2.560000	TEMPESTX_20200501_SALT		2.8	-0.537	
1331	2020-05-04 21:11:19	1331	3	0.010000	TEMPESTX_20200501_SALT		2.9	-0.536	
1332	2020-05-04 21:14:53	1332	4	1.070000	TEMPESTX_20200501_SALT		2.7	-0.537	
1333	2020-05-04 21:18:28	1333	1	5.200000	TEMPESTX_20200501_SALT		2.6	-0.536	
1334	2020-05-04 21:22:01	1334	2	2.610000	TEMPESTX_20200501_SALT		2.8	-0.536	
1335	2020-05-04 21:25:32	1335	3	0.560000	TEMPESTX_20200501_SALT		2.9	-0.536	
1336	2020-05-04 21:29:02	1336	4	1.110000	TEMPESTX_20200501_SALT		2.7	-0.536	
1337	2020-05-04 21:32:38	1337	1	5.510000	TEMPESTX_20200501_SALT		2.6	-0.537	
1338	2020-05-04 21:36:08	1338	2	2.360000	TEMPESTX_20200501_SALT		2.8	-0.536	
1339	2020-05-04 21:39:39	1339	3	0.570000	TEMPESTX_20200501_SALT		2.898	-0.536	
1340	2020-05-04 21:43:13	1340	4	1.100000	TEMPESTX_20200501_SALT		2.7	-0.536	
1341	2020-05-04 21:46:49	1341	1	2.750000	TEMPESTX_20200501_SALT		2.6	-0.536	
1342	2020-05-04 21:50:19	1342	2	2.440000	TEMPESTX_20200501_SALT		2.8	-0.536	
1343	2020-05-04 21:53:52	1343	3	-0.090000	TEMPESTX_20200501_SALT		2.9	-0.536	
1344	2020-05-04 21:57:26	1344	4	1.130000	TEMPESTX_20200501_SALT		2.7	-0.536	
1345	2020-05-04 22:01:02	1345	1	4.240000	TEMPESTX_20200501_SALT		2.6	-0.536	
1346	2020-05-04 22:04:35	1346	2	2.400000	TEMPESTX_20200501_SALT		2.8	-0.536	
1347	2020-05-04 22:08:06	1347	3	0.910000	TEMPESTX_20200501_SALT		2.9	-0.536	
1348	2020-05-04 22:11:36	1348	4	1.080000	TEMPESTX_20200501_SALT		2.7	-0.536	
1349	2020-05-04 22:15:12	1349	1	3.750000	TEMPESTX_20200501_SALT		2.6	-0.536	
1350	2020-05-04 22:18:41	1350	2	2.390000	TEMPESTX_20200501_SALT		2.8	-0.536	
1351	2020-05-04 22:22:15	1351	3	0.520000	TEMPESTX_20200501_SALT		2.9	-0.536	
1352	2020-05-04 22:25:47	1352	4	1.100000	TEMPESTX_20200501_SALT		2.7	-0.536	
1353	2020-05-04 22:29:22	1353	1	13.280000	TEMPESTX_20200501_SALT		2.6	-0.536	
1354	2020-05-04 22:32:53	1354	2	2.430000	TEMPESTX_20200501_SALT		2.8	-0.536	
1355	2020-05-04 22:36:25	1355	3	1.160000	TEMPESTX_20200501_SALT		2.9	-0.536	
1356	2020-05-04 22:39:56	1356	4	1.170000	TEMPESTX_20200501_SALT		2.7	-0.536	
1357	2020-05-04 22:43:31	1357	1	3.910000	TEMPESTX_20200501_SALT		2.6	-0.536	
1358	2020-05-04 22:47:00	1358	2	2.320000	TEMPESTX_20200501_SALT		2.8	-0.536	
1359	2020-05-04 22:50:34	1359	3	1.890000	TEMPESTX_20200501_SALT		2.893	-0.536	
1360	2020-05-04 22:54:06	1360	4	1.140000	TEMPESTX_20200501_SALT		2.7	-0.536	
1361	2020-05-04 22:57:42	1361	1	4.970000	TEMPESTX_20200501_SALT		2.6	-0.536	
1362	2020-05-04 23:01:13	1362	2	2.470000	TEMPESTX_20200501_SALT		2.8	-0.536	
1363	2020-05-04 23:04:46	1363	3	0.610000	TEMPESTX_20200501_SALT		2.9	-0.536	
1364	2020-05-04 23:08:17	1364	4	1.250000	TEMPESTX_20200501_SALT		2.7	-0.536	
1365	2020-05-04 23:11:49	1365	1	6.290000	TEMPESTX_20200501_SALT		2.6	-0.536	
1366	2020-05-04 23:15:21	1366	2	2.350000	TEMPESTX_20200501_SALT		2.8	-0.536	
1367	2020-05-04 23:18:54	1367	3	1.390000	TEMPESTX_20200501_SALT		2.9	-0.536	
1368	2020-05-04 23:22:26	1368	4	1.220000	TEMPESTX_20200501_SALT		2.7	-0.536	
1369	2020-05-04 23:26:03	1369	1	3.960000	TEMPESTX_20200501_SALT		2.6	-0.536	
1370	2020-05-04 23:29:33	1370	2	2.040000	TEMPESTX_20200501_SALT		2.8	-0.536	
1371	2020-05-04 23:33:03	1371	3	0.540000	TEMPESTX_20200501_SALT		2.9	-0.536	
1372	2020-05-04 23:36:33	1372	4	1.160000	TEMPESTX_20200501_SALT		2.7	-0.536	
1373	2020-05-04 23:40:08	1373	1	4.270000	TEMPESTX_20200501_SALT		2.6	-0.536	
1374	2020-05-04 23:43:38	1374	2	2.400000	TEMPESTX_20200501_SALT		2.8	-0.536	
1375	2020-05-04 23:47:11	1375	3	0.880000	TEMPESTX_20200501_SALT		2.9	-0.536	
1376	2020-05-04 23:50:43	1376	4	1.210000	TEMPESTX_20200501_SALT		2.7	-0.536	
